epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
29;0.01358;00:01:44;0.82639;0.96300;[[575, 75, 5, 5], [84, 524, 44, 9], [4, 65, 465, 89], [4, 6, 64, 597]];0.82571;0.82577;0.82639
30;0.01324;00:01:41;0.83174;0.96488;[[579, 71, 2, 8], [81, 532, 43, 5], [5, 67, 469, 82], [1, 12, 63, 595]];0.83126;0.83151;0.83174
31;0.01281;00:01:36;0.84436;0.96721;[[574, 74, 5, 7], [79, 539, 36, 7], [3, 48, 487, 85], [2, 7, 54, 608]];0.84387;0.84415;0.84436
32;0.01264;00:01:40;0.84206;0.96806;[[582, 71, 2, 5], [84, 530, 40, 7], [1, 52, 487, 83], [4, 6, 58, 603]];0.84153;0.84153;0.84206
33;0.01206;00:01:26;0.84436;0.97160;[[578, 70, 5, 7], [73, 539, 44, 5], [2, 61, 488, 72], [3, 16, 49, 603]];0.84420;0.84461;0.84436
34;0.01180;00:01:27;0.84704;0.97258;[[579, 71, 3, 7], [79, 541, 34, 7], [3, 51, 483, 86], [3, 6, 50, 612]];0.84639;0.84693;0.84704
35;0.01168;00:01:28;0.85430;0.97296;[[590, 60, 3, 7], [79, 542, 34, 6], [1, 51, 494, 77], [4, 8, 51, 608]];0.85378;0.85393;0.85430
36;0.01154;00:01:27;0.85468;0.97371;[[586, 63, 3, 8], [71, 547, 35, 8], [3, 48, 493, 79], [4, 4, 54, 609]];0.85419;0.85435;0.85468
37;0.01131;00:01:44;0.85507;0.97447;[[587, 68, 1, 4], [74, 547, 31, 9], [2, 49, 493, 79], [2, 7, 53, 609]];0.85462;0.85497;0.85507
38;0.01064;00:01:42;0.85660;0.97759;[[586, 67, 4, 3], [74, 544, 34, 9], [1, 48, 504, 70], [2, 8, 55, 606]];0.85636;0.85638;0.85660
39;0.01064;00:01:40;0.86692;0.97754;[[598, 53, 1, 8], [65, 556, 31, 9], [1, 47, 503, 72], [3, 5, 53, 610]];0.86651;0.86663;0.86692
40;0.01042;00:01:37;0.86769;0.97838;[[588, 68, 2, 2], [64, 555, 34, 8], [0, 44, 514, 65], [4, 6, 49, 612]];0.86756;0.86770;0.86769
41;0.01000;00:01:36;0.87457;0.97990;[[590, 62, 1, 7], [70, 557, 32, 2], [1, 35, 524, 63], [5, 5, 45, 616]];0.87436;0.87435;0.87457
42;0.01010;00:01:40;0.86960;0.98019;[[597, 55, 3, 5], [72, 554, 27, 8], [0, 41, 515, 67], [3, 9, 51, 608]];0.86932;0.86934;0.86960
43;0.00984;00:01:41;0.87495;0.98073;[[599, 54, 2, 5], [62, 565, 25, 9], [3, 37, 512, 71], [3, 6, 50, 612]];0.87463;0.87479;0.87495
44;0.00978;00:01:43;0.88681;0.98057;[[608, 43, 3, 6], [57, 574, 25, 5], [0, 39, 517, 67], [3, 4, 44, 620]];0.88644;0.88660;0.88681
45;0.00883;00:01:38;0.89101;0.98460;[[606, 46, 1, 7], [57, 575, 26, 3], [2, 34, 522, 65], [2, 3, 39, 627]];0.89065;0.89088;0.89101
46;0.00867;00:01:44;0.89178;0.98541;[[606, 49, 1, 4], [46, 583, 29, 3], [0, 36, 528, 59], [5, 5, 46, 615]];0.89169;0.89176;0.89178
47;0.00875;00:01:40;0.88413;0.98483;[[601, 50, 1, 8], [58, 573, 28, 2], [2, 34, 522, 65], [1, 4, 50, 616]];0.88391;0.88392;0.88413
48;0.00843;00:01:40;0.88987;0.98600;[[597, 56, 4, 3], [58, 574, 22, 7], [3, 35, 530, 55], [3, 6, 36, 626]];0.88970;0.88993;0.88987
