epoch;loss;time;accuracy;auroc;confusion;f1;precision;recall
11;0.00159;00:05:38;0.74962;0.90642;[[349, 302, 12, 0], [194, 1925, 458, 3], [3, 437, 3712, 223], [1, 26, 463, 367]];0.74360;0.74288;0.74962
12;0.00158;00:05:39;0.75115;0.90651;[[354, 297, 12, 0], [204, 1920, 451, 5], [1, 435, 3691, 248], [2, 22, 432, 401]];0.74668;0.74543;0.75115
13;0.00155;00:05:40;0.75457;0.90938;[[351, 299, 13, 0], [178, 1961, 438, 3], [3, 442, 3696, 234], [1, 24, 445, 387]];0.74934;0.74872;0.75457
14;0.00153;00:05:43;0.75788;0.90969;[[350, 302, 11, 0], [180, 1945, 454, 1], [6, 436, 3712, 221], [3, 23, 415, 416]];0.75326;0.75284;0.75788
15;0.00153;00:05:43;0.75670;0.91001;[[357, 296, 10, 0], [185, 1940, 452, 3], [2, 429, 3715, 229], [1, 19, 436, 401]];0.75179;0.75107;0.75670
16;0.00154;00:05:48;0.75587;0.90888;[[359, 294, 10, 0], [184, 1949, 445, 2], [4, 436, 3695, 240], [0, 22, 432, 403]];0.75130;0.75048;0.75587
17;0.00150;00:05:42;0.75752;0.91263;[[354, 298, 11, 0], [181, 1958, 438, 3], [3, 438, 3693, 241], [1, 21, 420, 415]];0.75322;0.75249;0.75752
18;0.00150;00:05:40;0.75764;0.91227;[[364, 290, 9, 0], [191, 1951, 437, 1], [2, 444, 3707, 222], [1, 21, 436, 399]];0.75288;0.75239;0.75764
19;0.00149;00:05:42;0.76094;0.91366;[[384, 266, 13, 0], [183, 1948, 444, 5], [1, 436, 3715, 223], [1, 22, 432, 402]];0.75644;0.75580;0.76094
20;0.00153;00:05:43;0.75457;0.91083;[[366, 284, 12, 1], [197, 1926, 457, 0], [1, 446, 3690, 238], [1, 23, 420, 413]];0.75044;0.74959;0.75457
21;0.00151;00:05:39;0.75516;0.91169;[[371, 282, 10, 0], [201, 1915, 462, 2], [5, 451, 3701, 218], [1, 21, 422, 413]];0.75094;0.75040;0.75516
22;0.00150;00:05:42;0.76071;0.91350;[[368, 284, 11, 0], [187, 1951, 438, 4], [2, 438, 3709, 226], [1, 25, 412, 419]];0.75658;0.75598;0.76071
23;0.00148;00:05:44;0.75906;0.91373;[[372, 280, 11, 0], [183, 1941, 455, 1], [4, 439, 3701, 231], [2, 17, 419, 419]];0.75496;0.75429;0.75906
24;0.00147;00:05:45;0.76307;0.91437;[[364, 289, 10, 0], [188, 1960, 428, 4], [2, 422, 3724, 227], [2, 20, 416, 419]];0.75880;0.75805;0.76307
25;0.00145;00:05:39;0.76625;0.91641;[[380, 274, 9, 0], [186, 1946, 448, 0], [6, 409, 3738, 222], [2, 20, 405, 430]];0.76229;0.76160;0.76625
26;0.00144;00:05:41;0.76826;0.91692;[[376, 277, 10, 0], [183, 1976, 419, 2], [5, 421, 3738, 211], [3, 20, 413, 421]];0.76402;0.76364;0.76826
27;0.00142;00:05:41;0.76177;0.91660;[[373, 280, 10, 0], [186, 1946, 444, 4], [3, 447, 3698, 227], [3, 19, 396, 439]];0.75829;0.75771;0.76177
28;0.00142;00:05:43;0.76555;0.91766;[[384, 267, 12, 0], [187, 1959, 432, 2], [2, 422, 3719, 232], [2, 18, 411, 426]];0.76175;0.76094;0.76555
29;0.00140;00:05:42;0.76826;0.91917;[[370, 282, 11, 0], [185, 1981, 412, 2], [3, 414, 3735, 223], [2, 18, 412, 425]];0.76412;0.76348;0.76826
30;0.00138;00:05:44;0.76602;0.91992;[[368, 286, 9, 0], [188, 1965, 426, 1], [2, 413, 3718, 242], [3, 13, 400, 441]];0.76245;0.76152;0.76602
31;0.00139;00:05:44;0.76649;0.91878;[[383, 270, 9, 1], [183, 1966, 428, 3], [4, 429, 3703, 239], [2, 18, 393, 444]];0.76330;0.76251;0.76649
32;0.00137;00:05:41;0.77145;0.92075;[[387, 265, 11, 0], [184, 1974, 420, 2], [2, 418, 3728, 227], [0, 18, 390, 449]];0.76816;0.76751;0.77145
33;0.00136;00:05:46;0.77369;0.92215;[[396, 255, 12, 0], [179, 1985, 415, 1], [3, 424, 3723, 225], [1, 17, 386, 453]];0.77061;0.77006;0.77369
34;0.00137;00:05:42;0.77038;0.92067;[[383, 268, 12, 0], [191, 1935, 454, 0], [2, 398, 3755, 220], [2, 19, 380, 456]];0.76692;0.76619;0.77038
35;0.00136;00:05:40;0.76673;0.92086;[[388, 265, 10, 0], [191, 1965, 421, 3], [3, 421, 3697, 254], [2, 16, 391, 448]];0.76386;0.76285;0.76673
36;0.00136;00:05:40;0.77664;0.92204;[[390, 265, 8, 0], [183, 1975, 419, 3], [1, 397, 3749, 228], [1, 19, 369, 468]];0.77370;0.77295;0.77664
37;0.00134;00:05:38;0.77628;0.92349;[[392, 261, 10, 0], [182, 1977, 419, 2], [1, 409, 3742, 223], [1, 22, 366, 468]];0.77339;0.77279;0.77628
38;0.00133;00:05:43;0.77416;0.92270;[[395, 256, 12, 0], [193, 1955, 431, 1], [2, 393, 3750, 230], [1, 19, 376, 461]];0.77113;0.77024;0.77416
39;0.00133;00:05:44;0.77310;0.92376;[[396, 257, 10, 0], [179, 1975, 422, 4], [1, 416, 3720, 238], [2, 19, 375, 461]];0.77031;0.76954;0.77310
40;0.00132;00:05:43;0.77510;0.92326;[[395, 259, 9, 0], [189, 1979, 410, 2], [1, 406, 3734, 234], [0, 19, 377, 461]];0.77225;0.77145;0.77510
41;0.00131;00:05:38;0.77640;0.92455;[[388, 266, 9, 0], [182, 1979, 419, 0], [2, 393, 3750, 230], [3, 18, 373, 463]];0.77332;0.77254;0.77640
42;0.00129;00:05:41;0.78195;0.92654;[[392, 261, 10, 0], [177, 2000, 402, 1], [2, 402, 3762, 209], [1, 19, 364, 473]];0.77897;0.77860;0.78195
43;0.00128;00:05:43;0.78030;0.92760;[[400, 252, 11, 0], [187, 1981, 411, 1], [2, 386, 3767, 220], [1, 18, 373, 465]];0.77727;0.77654;0.78030
44;0.00128;00:05:43;0.78006;0.92712;[[399, 256, 7, 1], [172, 2004, 402, 2], [2, 396, 3740, 237], [1, 18, 370, 468]];0.77733;0.77661;0.78006
45;0.00127;00:05:40;0.78171;0.92819;[[395, 258, 10, 0], [179, 2003, 397, 1], [1, 390, 3758, 226], [2, 17, 369, 469]];0.77880;0.77811;0.78171
46;0.00127;00:05:43;0.78171;0.92665;[[401, 249, 13, 0], [173, 2009, 396, 2], [1, 394, 3747, 233], [0, 18, 371, 468]];0.77891;0.77821;0.78171
47;0.00127;00:05:43;0.78112;0.92767;[[411, 242, 10, 0], [174, 1999, 406, 1], [1, 411, 3746, 217], [0, 19, 374, 464]];0.77826;0.77782;0.78112
48;0.00126;00:05:44;0.78065;0.92866;[[392, 260, 11, 0], [179, 1991, 407, 3], [2, 387, 3758, 228], [0, 18, 364, 475]];0.77781;0.77706;0.78065
49;0.00124;00:05:48;0.78879;0.93005;[[407, 245, 11, 0], [171, 2013, 394, 2], [2, 381, 3771, 221], [1, 16, 346, 494]];0.78639;0.78578;0.78879
